Hora_PC,Temperatura,Humedad,Presion,Altitud,Lluvia
2025-03-26 08:45:01,25.62,62.68,85.21,16655.29,1
2025-03-26 08:46:01,25.57,62.98,85.21,16655.08,1
2025-03-26 08:47:01,25.62,61.83,85.21,16655.16,1
2025-03-26 08:48:01,25.67,62.75,85.21,16654.80,1
2025-03-26 08:49:01,25.65,61.97,85.21,16655.21,1
2025-03-26 08:50:01,25.65,61.27,85.21,16654.70,1
2025-03-26 08:51:02,25.62,62.57,85.21,16654.83,1
2025-03-26 08:52:02,25.50,63.11,85.21,16655.08,1
2025-03-26 08:53:02,25.42,63.27,85.21,16654.80,1
2025-03-26 08:54:02,25.47,62.45,85.21,16654.92,1
2025-03-26 08:55:02,25.47,63.08,85.22,16654.68,1
2025-03-26 08:56:02,25.42,63.32,85.21,16654.70,1
2025-03-26 08:57:02,25.43,63.17,85.21,16654.87,1
2025-03-26 08:58:02,25.38,63.38,85.21,16654.86,1
2025-03-26 08:59:02,25.46,61.77,85.22,16654.58,1
2025-03-26 09:00:02,25.54,60.35,85.21,16654.98,1
2025-03-26 09:01:02,25.57,59.25,85.22,16654.68,1
2025-03-26 09:02:03,25.59,62.25,85.21,16654.77,1
2025-03-26 09:03:03,25.69,60.48,85.21,16654.91,1
2025-03-26 09:04:03,25.76,61.75,85.21,16654.86,1
2025-03-26 09:05:03,25.63,62.39,85.21,16654.71,1
2025-03-26 09:06:03,25.65,62.49,85.21,16654.75,1
2025-03-26 09:07:03,25.80,61.20,85.21,16654.88,1
2025-03-26 09:08:03,25.77,61.38,85.22,16654.42,1
2025-03-26 09:09:03,25.59,62.13,85.22,16654.63,1
2025-03-26 09:10:03,25.47,62.42,85.22,16654.34,1
2025-03-26 09:11:03,25.67,60.51,85.22,16654.41,1
2025-03-26 09:12:03,25.62,61.49,85.22,16654.38,1
2025-03-26 09:13:04,25.36,62.40,85.21,16654.76,1
2025-03-26 09:14:04,25.19,62.67,85.21,16654.70,1
2025-03-26 09:15:04,25.25,62.45,85.21,16654.71,1
2025-03-26 09:16:04,25.29,61.47,85.22,16654.68,1
2025-03-26 09:17:04,25.39,60.53,85.21,16654.85,1
2025-03-26 09:18:04,25.19,61.64,85.21,16654.91,1
2025-03-26 09:19:04,25.17,61.89,85.22,16654.68,1
2025-03-26 09:20:04,25.25,62.52,85.21,16655.02,1
2025-03-26 09:21:04,25.50,61.11,85.22,16654.40,1
2025-03-26 09:22:04,25.61,61.70,85.21,16654.69,1
2025-03-26 09:23:04,25.67,61.19,85.21,16654.69,1
2025-03-26 09:24:04,25.74,61.09,85.21,16654.97,1
2025-03-26 09:25:05,25.85,60.83,85.21,16654.84,1
2025-03-26 09:26:05,25.93,60.77,85.21,16655.23,1
2025-03-26 09:27:05,26.05,60.56,85.21,16655.12,1
2025-03-26 09:28:05,26.11,60.26,85.21,16655.12,1
2025-03-26 09:29:05,26.11,60.22,85.21,16655.20,1
2025-03-26 09:30:05,26.11,59.03,85.20,16655.33,1
2025-03-26 09:31:05,26.18,59.24,85.20,16655.44,1
2025-03-26 09:32:05,26.16,60.09,85.21,16655.29,1
2025-03-26 09:33:05,26.08,59.84,85.20,16655.40,1
2025-03-26 09:34:05,26.18,59.48,85.21,16655.28,1
2025-03-26 09:35:05,26.18,57.83,85.20,16655.37,1
2025-03-26 09:36:06,26.26,59.18,85.20,16655.44,1
2025-03-26 09:37:06,26.24,59.37,85.20,16655.75,1
2025-03-26 09:38:06,26.35,59.31,85.20,16655.40,1
2025-03-26 09:39:06,26.52,58.90,85.20,16655.70,1
2025-03-26 09:40:06,26.52,59.06,85.20,16655.69,1
2025-03-26 09:41:06,26.64,58.28,85.20,16655.54,1
2025-03-26 09:42:06,26.71,58.39,85.20,16655.70,1
2025-03-26 09:43:06,26.94,56.09,85.20,16655.73,1
2025-03-26 09:44:06,26.87,57.87,85.20,16655.62,1
2025-03-26 09:45:06,27.13,57.57,85.20,16655.62,1
2025-03-26 09:46:06,27.16,57.34,85.20,16655.63,1
2025-03-26 09:47:06,27.25,56.97,85.20,16655.68,1
2025-03-26 09:48:07,27.48,56.76,85.19,16655.93,1
2025-03-26 09:49:07,27.69,56.12,85.20,16655.69,1
2025-03-26 09:50:07,28.07,53.91,85.19,16655.95,1
2025-03-26 09:51:07,28.00,55.03,85.20,16655.89,1
2025-03-26 09:52:07,28.39,53.52,85.20,16655.81,1
2025-03-26 09:53:07,27.94,55.19,85.20,16655.73,1
2025-03-26 09:54:07,27.72,54.46,85.20,16655.48,1
2025-03-26 09:55:07,27.91,55.58,85.20,16655.65,1
2025-03-26 09:56:07,27.96,55.53,85.20,16655.48,1
2025-03-26 09:57:07,28.00,53.52,85.20,16655.80,1
2025-03-26 09:58:07,27.79,55.88,85.20,16655.79,1
2025-03-26 09:59:08,27.76,55.75,85.19,16656.00,1
2025-03-26 10:00:08,27.73,56.24,85.20,16655.86,1
2025-03-26 10:01:08,27.64,56.08,85.19,16656.19,1
2025-03-26 10:02:08,27.59,55.80,85.19,16655.97,1
2025-03-26 10:03:08,27.65,55.17,85.19,16655.93,1
2025-03-26 10:04:08,27.69,55.99,85.20,16655.78,1
2025-03-26 10:05:08,27.85,55.29,85.19,16656.02,1
2025-03-26 10:06:08,27.99,54.94,85.19,16656.06,1
2025-03-26 10:07:08,28.06,55.02,85.19,16656.06,1
2025-03-26 10:08:08,28.03,55.06,85.20,16655.76,1
2025-03-26 10:09:08,27.84,54.86,85.19,16655.96,1
2025-03-26 10:10:08,27.48,56.22,85.19,16656.15,1
2025-03-26 10:11:09,27.55,56.29,85.19,16655.97,1
2025-03-26 10:12:09,27.47,55.99,85.19,16655.95,1
2025-03-26 10:13:09,27.07,57.04,85.19,16656.38,1
2025-03-26 10:14:09,26.87,56.62,85.19,16656.34,1
2025-03-26 10:15:09,27.39,53.44,85.19,16656.22,1
2025-03-26 10:16:09,27.14,55.93,85.19,16655.97,1
2025-03-26 10:17:09,27.10,53.67,85.19,16656.27,1
2025-03-26 10:18:09,27.48,54.99,85.19,16656.29,1
2025-03-26 10:19:09,27.85,54.61,85.19,16656.28,1
2025-03-26 10:20:09,27.55,55.48,85.19,16656.21,1
2025-03-26 10:21:09,27.76,54.63,85.19,16655.99,1
2025-03-26 10:22:10,27.47,55.18,85.19,16656.17,1
2025-03-26 10:23:10,27.50,55.42,85.19,16656.32,1
2025-03-26 10:24:10,27.47,55.33,85.19,16656.22,1
2025-03-26 10:25:10,27.77,53.88,85.19,16656.29,1
2025-03-26 10:26:10,27.46,55.87,85.19,16656.09,1
2025-03-26 10:27:10,27.81,55.02,85.19,16656.41,1
2025-03-26 10:28:10,27.44,55.68,85.19,16656.37,1
2025-03-26 10:29:10,26.82,56.33,85.18,16656.72,1
2025-03-26 10:30:10,27.06,56.03,85.19,16656.38,1
2025-03-26 10:31:10,27.44,54.66,85.19,16656.40,1
2025-03-26 10:32:10,27.73,54.70,85.19,16656.21,1
2025-03-26 10:33:11,27.81,54.81,85.18,16656.69,1
2025-03-26 10:34:11,27.91,54.71,85.18,16656.72,1
2025-03-26 10:35:11,28.17,54.39,85.19,16656.51,1
2025-03-26 10:36:11,28.56,53.12,85.18,16656.75,1
2025-03-26 10:37:11,29.00,51.90,85.18,16656.99,1
2025-03-26 10:38:11,29.56,49.02,85.18,16656.90,1
2025-03-26 10:39:11,29.30,50.50,85.18,16656.72,1
2025-03-26 10:40:11,29.23,48.71,85.18,16657.10,1
2025-03-26 10:41:11,29.08,51.51,85.18,16656.94,1
2025-03-26 10:42:11,29.19,49.78,85.17,16657.31,1
2025-03-26 10:43:11,29.17,49.70,85.17,16657.28,1
2025-03-26 10:44:11,29.20,49.88,85.17,16657.46,1
2025-03-26 10:45:12,29.15,50.91,85.17,16657.47,1
2025-03-26 10:46:12,28.97,51.96,85.17,16657.42,1
2025-03-26 10:47:12,28.59,52.91,85.17,16657.71,1
2025-03-26 10:48:12,28.33,53.12,85.16,16657.84,1
2025-03-26 10:49:12,28.45,53.15,85.16,16657.93,1
2025-03-26 10:50:12,28.36,52.91,85.16,16657.98,1
2025-03-26 10:51:12,28.29,53.02,85.16,16657.98,1
2025-03-26 10:52:12,28.63,50.34,85.16,16657.87,1
2025-03-26 10:53:12,28.77,50.70,85.16,16658.03,1
2025-03-26 10:54:12,28.67,52.03,85.16,16658.30,1
2025-03-26 10:55:12,28.56,51.00,85.16,16658.08,1
2025-03-26 10:56:13,28.15,53.41,85.16,16658.09,1
2025-03-26 10:57:13,28.07,51.87,85.16,16658.05,1
2025-03-26 10:58:13,28.63,52.42,85.16,16658.17,1
2025-03-26 10:59:13,29.45,49.12,85.16,16658.24,1
2025-03-26 11:00:13,29.25,50.64,85.15,16658.47,1
2025-03-26 11:01:13,29.06,50.89,85.15,16658.62,1
2025-03-26 11:02:13,29.03,51.08,85.15,16658.68,1
2025-03-26 11:03:13,29.51,50.17,85.15,16658.60,1
2025-03-26 11:04:13,29.57,49.90,85.15,16658.70,1
2025-03-26 11:05:13,29.27,50.02,85.15,16659.01,1
2025-03-26 11:06:13,29.16,50.13,85.14,16659.26,1
2025-03-26 11:07:14,30.10,47.96,85.14,16659.14,1
2025-03-26 11:08:14,30.00,47.90,85.14,16659.42,1
2025-03-26 11:09:14,30.32,47.71,85.14,16659.62,1
2025-03-26 11:10:14,31.07,46.48,85.14,16659.41,1
2025-03-26 11:11:14,30.66,47.50,85.14,16659.55,1
2025-03-26 11:12:14,30.96,46.26,85.14,16659.48,1
2025-03-26 11:13:14,30.99,45.89,85.14,16659.50,1
2025-03-26 11:14:14,31.59,44.14,85.13,16659.87,1
2025-03-26 11:15:14,30.66,47.20,85.13,16659.96,1
2025-03-26 11:16:14,29.80,46.67,85.12,16660.50,1
2025-03-26 11:17:14,29.84,48.25,85.12,16660.66,1
2025-03-26 11:18:14,29.93,48.06,85.12,16660.61,1
2025-03-26 11:19:15,30.44,47.22,85.12,16660.70,1
2025-03-26 11:20:15,31.23,45.21,85.12,16660.63,1
2025-03-26 11:21:15,31.60,44.78,85.11,16660.98,1
2025-03-26 11:22:15,30.76,46.99,85.11,16661.04,1
2025-03-26 11:23:15,30.85,46.77,85.11,16661.29,1
2025-03-26 11:24:15,31.21,46.01,85.11,16661.45,1
2025-03-26 11:25:15,30.88,46.10,85.10,16661.66,1
2025-03-26 11:26:15,31.39,45.06,85.11,16661.48,1
2025-03-26 11:27:15,31.72,44.43,85.10,16661.84,1
2025-03-26 11:28:15,31.65,44.31,85.10,16661.84,1
2025-03-26 11:29:15,30.85,46.67,85.10,16662.07,1
2025-03-26 11:30:16,30.55,46.97,85.09,16662.44,1
2025-03-26 11:31:16,31.41,45.32,85.09,16662.35,1
2025-03-26 11:32:16,32.01,44.32,85.09,16662.27,1
2025-03-26 11:33:16,31.90,44.55,85.08,16662.76,1
2025-03-26 11:34:16,31.53,45.17,85.08,16662.79,1
2025-03-26 11:35:16,31.12,45.80,85.09,16662.70,1
2025-03-26 11:36:16,31.21,45.57,85.08,16663.03,1
2025-03-26 11:37:16,31.01,46.56,85.08,16663.10,1
2025-03-26 11:38:16,31.63,43.98,85.08,16663.24,1
2025-03-26 11:39:16,31.82,43.80,85.08,16663.09,1
2025-03-26 11:40:16,32.20,43.59,85.08,16663.33,1
2025-03-26 11:41:17,30.52,47.18,85.07,16663.73,1
2025-03-26 11:42:17,30.14,46.63,85.06,16663.97,1
2025-03-26 11:43:17,30.93,46.15,85.06,16664.09,1
2025-03-26 11:44:17,30.51,46.11,85.06,16664.01,1
2025-03-26 11:45:17,31.10,44.27,85.06,16664.41,1
2025-03-26 11:46:17,32.00,43.03,85.06,16664.35,1
2025-03-26 11:47:17,32.57,42.44,85.06,16664.55,1
2025-03-26 11:48:17,32.95,41.67,85.05,16664.88,1
2025-03-26 11:49:17,33.02,41.79,85.05,16664.96,1
2025-03-26 11:50:17,33.43,40.83,85.04,16665.32,1
2025-03-26 11:51:17,33.63,41.01,85.04,16665.81,1
2025-03-26 11:52:17,33.67,40.78,85.04,16665.79,1
2025-03-26 11:53:18,34.00,40.22,85.03,16666.03,1
2025-03-26 11:54:18,34.34,40.04,85.03,16666.23,1
2025-03-26 11:55:18,34.26,37.45,85.02,16666.62,1
2025-03-26 11:56:18,34.30,38.39,85.02,16666.96,1
2025-03-26 11:57:18,34.30,38.01,85.01,16667.28,1
2025-03-26 11:58:18,34.41,37.91,85.01,16667.30,1
2025-03-26 11:59:18,33.91,36.86,85.01,16667.60,1
2025-03-26 12:00:18,33.92,38.00,85.01,16667.65,1
2025-03-26 12:01:18,33.95,37.29,85.00,16668.05,1
2025-03-26 12:02:18,34.26,39.87,85.00,16668.05,1
2025-03-26 12:03:18,34.45,38.87,85.00,16668.26,1
2025-03-26 12:04:19,34.30,38.73,84.99,16668.55,1
2025-03-26 12:05:19,34.29,37.55,84.99,16668.54,1
2025-03-26 12:06:19,34.56,38.50,84.99,16668.78,1
2025-03-26 12:07:19,34.95,36.51,84.99,16668.69,1
2025-03-26 12:08:19,34.90,34.81,84.99,16668.80,1
2025-03-26 12:09:19,34.71,35.85,84.98,16669.44,1
2025-03-26 12:10:19,35.02,35.19,84.98,16669.36,1
2025-03-26 12:11:19,34.65,38.83,84.98,16669.50,1
2025-03-26 12:12:19,33.78,38.82,84.97,16669.81,1
2025-03-26 12:13:19,32.88,38.86,84.97,16670.10,1
2025-03-26 12:14:19,33.21,37.72,84.97,16670.12,1
2025-03-26 12:15:19,33.65,37.37,84.96,16670.37,1
2025-03-26 12:16:20,34.30,37.08,84.96,16670.31,1
2025-03-26 12:17:20,34.98,35.72,84.96,16670.62,1
2025-03-26 12:18:20,34.86,34.63,84.95,16671.01,1
2025-03-26 12:19:20,34.74,34.59,84.95,16671.24,1
2025-03-26 12:20:20,34.80,36.36,84.95,16671.37,1
2025-03-26 12:21:20,35.12,36.24,84.94,16671.71,1
2025-03-26 12:22:20,34.37,38.01,84.94,16671.70,1
2025-03-26 12:23:20,33.99,37.26,84.93,16672.06,1
2025-03-26 12:24:20,34.16,36.45,84.93,16672.41,1
2025-03-26 12:25:20,34.13,36.99,84.93,16672.42,1
2025-03-26 12:26:20,33.96,38.46,84.92,16672.85,1
2025-03-26 12:27:21,34.67,36.70,84.92,16672.77,1
2025-03-26 12:28:21,33.37,39.30,84.92,16672.76,1
2025-03-26 12:29:21,32.98,39.90,84.92,16672.78,1
2025-03-26 12:30:21,32.49,39.62,84.92,16672.88,1
2025-03-26 12:31:21,32.21,40.04,84.92,16672.89,1
2025-03-26 12:32:21,32.74,39.33,84.92,16673.09,1
2025-03-26 12:33:21,32.46,40.08,84.91,16673.28,1
2025-03-26 12:34:21,33.41,38.07,84.92,16673.25,1
2025-03-26 12:35:21,34.23,36.34,84.91,16673.42,1
2025-03-26 12:36:21,34.75,36.68,84.91,16673.78,1
2025-03-26 12:37:21,35.09,36.51,84.91,16673.67,1
2025-03-26 12:38:22,35.23,34.12,84.90,16674.04,1
2025-03-26 12:39:22,35.17,36.16,84.90,16674.11,1
2025-03-26 12:40:22,35.17,36.06,84.90,16674.28,1
2025-03-26 12:41:22,35.37,33.85,84.89,16674.90,1
2025-03-26 12:42:22,35.11,36.51,84.90,16674.27,1
2025-03-26 12:43:22,34.67,36.06,84.89,16674.63,1
2025-03-26 12:44:22,35.23,36.40,84.89,16674.62,1
2025-03-26 12:45:22,35.66,33.73,84.89,16674.67,1
2025-03-26 12:46:22,35.95,33.71,84.89,16674.61,1
2025-03-26 12:47:22,35.59,36.59,84.89,16674.72,1
2025-03-26 12:48:22,35.28,37.44,84.89,16674.77,1
2025-03-26 12:49:22,35.65,35.57,84.90,16674.48,1
2025-03-26 12:50:23,35.12,35.20,84.90,16674.49,1
2025-03-26 12:51:23,35.51,33.45,84.89,16674.94,1
2025-03-26 12:52:23,35.96,33.55,84.89,16674.85,1
2025-03-26 12:53:23,36.35,35.34,84.89,16675.00,1
2025-03-26 12:54:23,35.96,35.70,84.89,16675.11,1
2025-03-26 12:55:23,35.91,34.56,84.89,16674.92,1
2025-03-26 12:56:23,35.24,36.48,84.89,16675.12,1
2025-03-26 12:57:23,35.26,35.82,84.88,16675.24,1
2025-03-26 12:58:23,34.52,36.27,84.88,16675.44,1
2025-03-26 12:59:23,35.02,35.42,84.87,16675.86,1
2025-03-26 13:00:23,35.79,33.54,84.87,16676.16,1
2025-03-26 13:01:24,36.15,33.80,84.86,16676.39,1
2025-03-26 13:02:24,36.30,32.59,84.87,16676.33,1
2025-03-26 13:03:24,36.28,34.47,84.86,16676.53,1
2025-03-26 13:04:24,35.89,34.63,84.85,16677.00,1
2025-03-26 13:05:24,35.73,35.29,84.85,16677.09,1
2025-03-26 13:06:24,35.84,34.77,84.85,16677.09,1
2025-03-26 13:07:24,35.98,34.90,84.85,16677.35,1
2025-03-26 13:08:24,36.37,34.68,84.85,16677.33,1
2025-03-26 13:09:24,36.40,33.87,84.85,16677.54,1
2025-03-26 13:10:24,36.54,32.85,84.84,16677.74,1
2025-03-26 13:11:24,36.48,32.78,84.84,16677.70,1
2025-03-26 13:12:25,36.09,35.80,84.84,16677.66,1
2025-03-26 13:13:25,35.32,34.42,84.85,16677.45,1
2025-03-26 13:14:25,34.07,37.87,84.84,16677.89,1
2025-03-26 13:15:25,33.71,38.07,84.84,16677.91,1
2025-03-26 13:16:25,33.97,36.73,84.84,16677.96,1
2025-03-26 13:17:25,33.80,37.89,84.83,16678.59,1
2025-03-26 13:18:25,33.66,37.94,84.83,16678.65,1
2025-03-26 13:19:25,33.63,37.87,84.83,16678.56,1
2025-03-26 13:20:25,33.47,38.83,84.83,16678.76,1
2025-03-26 13:21:25,32.85,39.93,84.83,16678.60,1
2025-03-26 13:22:25,33.36,39.30,84.82,16678.98,1
2025-03-26 13:23:25,34.44,37.76,84.83,16678.79,1
2025-03-26 13:24:26,35.26,36.81,84.82,16679.15,1
2025-03-26 13:25:26,35.46,36.22,84.82,16679.07,1
2025-03-26 13:26:26,35.85,34.62,84.82,16679.05,1
2025-03-26 13:27:26,35.92,35.10,84.82,16679.22,1
2025-03-26 13:28:26,35.66,36.56,84.82,16679.36,1
2025-03-26 13:29:26,35.53,36.95,84.82,16679.35,1
2025-03-26 13:30:26,34.24,37.72,84.81,16679.69,1
2025-03-26 13:31:26,33.41,39.30,84.81,16679.75,1
2025-03-26 13:32:26,33.74,38.93,84.82,16679.16,1
2025-03-26 13:33:26,33.55,38.79,84.81,16679.61,1
2025-03-26 13:34:26,34.15,38.23,84.81,16679.64,1
2025-03-26 13:35:27,34.74,38.16,84.81,16679.83,1
2025-03-26 13:36:27,34.27,38.16,84.81,16679.48,1
2025-03-26 13:37:27,34.98,36.94,84.81,16679.85,1
2025-03-26 13:38:27,33.51,39.59,84.81,16679.62,1
2025-03-26 13:39:27,33.63,38.32,84.81,16679.84,1
2025-03-26 13:40:27,34.19,38.73,84.81,16679.87,1
2025-03-26 13:41:27,34.68,37.87,84.81,16679.60,1
2025-03-26 13:42:27,34.57,38.23,84.81,16679.97,1
2025-03-26 13:43:27,34.29,38.83,84.81,16679.97,1
2025-03-26 13:44:27,33.11,40.70,84.81,16679.97,1
2025-03-26 13:45:27,33.15,40.24,84.80,16680.31,1
2025-03-26 13:46:27,33.54,39.30,84.80,16680.42,1
2025-03-26 13:47:28,33.07,39.73,84.80,16680.63,1
2025-03-26 13:48:28,33.58,39.91,84.80,16680.44,1
2025-03-26 13:49:28,34.57,38.60,84.80,16680.57,1
2025-03-26 13:50:28,33.84,39.56,84.79,16680.73,1
2025-03-26 13:51:28,33.77,39.95,84.79,16680.70,1
2025-03-26 13:52:28,33.86,39.95,84.79,16680.90,1
2025-03-26 13:53:28,33.54,40.37,84.79,16681.14,1
2025-03-26 13:54:28,33.33,41.20,84.78,16681.38,1
2025-03-26 13:55:28,33.28,40.94,84.78,16681.71,1
2025-03-26 13:56:28,33.30,40.95,84.78,16681.52,1
2025-03-26 13:57:28,33.56,40.38,84.79,16681.10,1
2025-03-26 13:58:29,33.32,41.08,84.79,16681.05,1
2025-03-26 13:59:29,33.71,40.46,84.78,16681.54,1
2025-03-26 14:00:29,33.70,40.54,84.78,16681.55,1
2025-03-26 14:01:29,34.26,39.77,84.78,16681.35,1
2025-03-26 14:02:29,34.61,39.46,84.78,16681.71,1
2025-03-26 14:03:29,33.47,40.83,84.78,16681.63,1
2025-03-26 14:04:29,33.67,40.46,84.77,16682.12,1
2025-03-26 14:05:29,34.22,39.51,84.77,16682.05,1
2025-03-26 14:06:29,33.71,40.51,84.77,16682.22,1
2025-03-26 14:07:29,33.78,39.99,84.77,16682.19,1
2025-03-26 14:08:29,34.29,39.42,84.78,16681.79,1
2025-03-26 14:09:30,34.11,39.66,84.77,16682.01,1
2025-03-26 14:10:30,33.67,40.29,84.77,16682.46,1
2025-03-26 14:11:30,33.04,41.21,84.77,16682.45,1
2025-03-26 14:12:30,32.98,41.73,84.77,16682.45,1
2025-03-26 14:13:30,33.61,40.94,84.76,16682.68,1
2025-03-26 14:14:30,33.66,40.77,84.76,16683.15,1
2025-03-26 14:15:30,34.24,39.35,84.76,16683.00,1
2025-03-26 14:16:30,34.30,39.59,84.75,16683.19,1
2025-03-26 14:17:30,33.59,40.81,84.75,16683.48,1
2025-03-26 14:18:30,33.96,40.66,84.75,16683.55,1
2025-03-26 14:19:30,34.22,40.09,84.75,16683.46,1
2025-03-26 14:20:31,33.36,41.44,84.74,16684.02,1
2025-03-26 14:21:31,33.63,41.47,84.74,16683.95,1
2025-03-26 14:22:31,34.18,40.48,84.74,16684.01,1
2025-03-26 14:23:31,34.79,39.59,84.74,16683.97,1
2025-03-26 14:24:31,34.38,40.52,84.73,16684.52,1
2025-03-26 14:25:31,34.56,40.04,84.72,16685.28,1
2025-03-26 14:26:31,34.08,40.99,84.72,16685.11,1
2025-03-26 14:27:31,34.42,40.54,84.72,16685.33,1
2025-03-26 14:28:31,34.24,40.41,84.72,16685.09,1
2025-03-26 14:29:31,34.46,40.02,84.72,16685.18,1
2025-03-26 14:30:31,34.86,39.77,84.72,16685.28,1
2025-03-26 14:31:31,35.09,39.72,84.72,16685.31,1
2025-03-26 14:32:32,35.00,39.87,84.72,16685.46,1
2025-03-26 14:33:32,34.93,39.50,84.72,16685.27,1
2025-03-26 14:34:32,34.94,39.75,84.71,16685.81,1
2025-03-26 14:35:32,34.83,40.06,84.72,16685.50,1
2025-03-26 14:36:32,34.50,40.53,84.72,16685.53,1
2025-03-26 14:37:32,33.99,41.27,84.72,16685.44,1
2025-03-26 14:38:32,33.91,41.57,84.71,16685.98,1
2025-03-26 14:39:32,33.88,41.25,84.71,16686.24,1
2025-03-26 14:40:32,34.02,41.51,84.70,16686.60,1
2025-03-26 14:41:32,34.41,40.49,84.70,16686.51,1
2025-03-26 14:42:32,34.63,39.17,84.70,16686.53,1
2025-03-26 14:43:33,34.16,41.16,84.69,16687.03,1
2025-03-26 14:44:33,34.74,39.57,84.69,16686.95,1
2025-03-26 14:45:33,34.90,38.89,84.69,16687.06,1
2025-03-26 14:46:33,34.79,39.84,84.69,16687.18,1
2025-03-26 14:47:33,34.52,40.48,84.69,16687.33,1
2025-03-26 14:48:33,33.82,41.16,84.69,16687.16,1
2025-03-26 14:49:33,33.92,41.26,84.69,16687.43,1
2025-03-26 14:50:33,34.13,40.89,84.69,16687.04,1
2025-03-26 14:51:33,34.75,40.08,84.69,16687.40,1
2025-03-26 14:52:33,34.60,39.42,84.69,16687.37,1
2025-03-26 14:53:33,34.64,40.09,84.69,16686.98,1
2025-03-26 14:54:34,34.85,40.22,84.69,16687.46,1
2025-03-26 14:55:34,35.19,38.66,84.68,16687.68,1
2025-03-26 14:56:34,34.80,40.26,84.69,16687.48,1
2025-03-26 14:57:34,35.04,39.10,84.69,16687.37,1
2025-03-26 14:58:34,35.00,38.98,84.68,16687.96,1
2025-03-26 14:59:34,34.74,38.95,84.67,16688.31,1
2025-03-26 15:00:34,34.53,40.22,84.68,16687.72,1
2025-03-26 15:01:34,34.54,40.12,84.68,16687.93,1
2025-03-26 15:02:34,34.82,40.11,84.67,16688.34,1
2025-03-26 15:03:34,34.90,39.59,84.67,16688.30,1
2025-03-26 15:04:34,35.08,39.75,84.68,16687.94,1
2025-03-26 15:05:34,35.06,39.21,84.67,16688.27,1
2025-03-26 15:06:35,34.87,39.79,84.68,16688.05,1
2025-03-26 15:07:35,35.01,39.49,84.68,16688.11,1
2025-03-26 15:08:35,34.94,40.08,84.67,16688.24,1
2025-03-26 15:09:35,35.04,39.83,84.67,16688.44,1
2025-03-26 15:10:35,34.60,40.31,84.67,16688.46,1
2025-03-26 15:11:35,34.53,40.44,84.68,16688.06,1
2025-03-26 15:12:35,34.70,40.48,84.67,16688.56,1
2025-03-26 15:13:35,35.01,39.74,84.67,16688.50,1
2025-03-26 15:14:35,34.65,40.17,84.66,16688.80,1
2025-03-26 15:15:35,34.30,40.61,84.67,16688.47,1
2025-03-26 15:16:35,34.35,40.66,84.67,16688.63,1
2025-03-26 15:17:36,34.61,39.97,84.67,16688.74,1
2025-03-26 15:18:36,34.38,40.77,84.67,16688.51,1
2025-03-26 15:19:36,34.41,40.26,84.66,16688.81,1
2025-03-26 15:20:36,34.22,41.45,84.67,16688.40,1
2025-03-26 15:21:36,33.96,41.86,84.67,16688.55,1
2025-03-26 15:22:36,34.15,41.45,84.67,16688.64,1
2025-03-26 15:23:36,33.58,41.82,84.66,16689.02,1
2025-03-26 15:24:36,33.82,42.09,84.66,16688.78,1
2025-03-26 15:25:36,33.93,42.15,84.67,16688.74,1
2025-03-26 15:26:36,33.93,42.00,84.65,16689.41,1
2025-03-26 15:27:36,33.39,42.71,84.65,16689.40,1
2025-03-26 15:28:37,33.62,43.12,84.65,16689.67,1
2025-03-26 15:29:37,33.63,42.04,84.64,16690.11,1
2025-03-26 15:30:37,33.82,42.94,84.64,16690.02,1
2025-03-26 15:31:37,33.81,41.99,84.65,16689.98,1
2025-03-26 15:32:37,33.51,42.90,84.65,16689.94,1
2025-03-26 15:33:37,33.19,43.19,84.65,16689.74,1
2025-03-26 15:34:37,32.84,43.05,84.65,16689.91,1
2025-03-26 15:35:37,33.15,42.98,84.65,16689.85,1
2025-03-26 15:36:37,33.29,42.61,84.65,16689.85,1
2025-03-26 15:37:37,33.26,42.96,84.66,16689.37,1
2025-03-26 15:38:37,33.19,42.76,84.65,16689.80,1
2025-03-26 15:39:37,33.26,43.59,84.65,16689.67,1
2025-03-26 15:40:38,33.07,43.24,84.65,16689.45,1
2025-03-26 15:41:38,32.92,43.66,84.66,16689.25,1
2025-03-26 15:42:38,32.92,44.33,84.66,16689.30,1
2025-03-26 15:43:38,33.04,44.27,84.66,16689.20,1
2025-03-26 15:44:38,33.35,43.90,84.66,16689.32,1
2025-03-26 15:45:38,33.25,43.35,84.66,16689.30,1
2025-03-26 15:46:38,32.99,44.57,84.65,16689.62,1
2025-03-26 15:47:38,32.94,44.91,84.65,16689.57,1
2025-03-26 15:48:38,32.85,44.95,84.65,16689.60,1
2025-03-26 15:49:38,32.95,44.86,84.65,16689.86,1
2025-03-26 15:50:38,33.21,44.18,84.65,16689.51,1
2025-03-26 15:51:39,33.00,44.14,84.65,16689.95,1
2025-03-26 15:52:39,33.21,43.78,84.65,16689.98,1
2025-03-26 15:53:39,33.28,44.06,84.64,16690.02,1
2025-03-26 15:54:39,33.03,44.35,84.65,16689.92,1
2025-03-26 15:55:39,32.54,45.14,84.64,16690.12,1
2025-03-26 15:56:39,32.31,45.51,84.65,16689.85,1
2025-03-26 15:57:39,32.23,46.02,84.65,16689.78,1
2025-03-26 15:58:39,32.56,45.52,84.65,16689.69,1
2025-03-26 15:59:39,32.72,45.02,84.66,16688.93,1
2025-03-26 16:00:39,32.77,45.68,84.66,16688.97,1
